Exp total_cores kernel unit thread result
local_spread 1 dgemm gflops 16 17.1838
local_spread 1 dgemm gflops 16 17.1761
local_spread 1 dgemm gflops 16 17.1817
local_spread 1 dgemm gflops 16 17.1754
local_spread 1 dgemm gflops 16 17.1654
local_spread 1 dgemm gflops 24 9.46657
local_spread 1 dgemm gflops 24 17.1743
local_spread 1 dgemm gflops 24 17.1742
local_spread 1 dgemm gflops 24 17.1716
local_spread 1 dgemm gflops 24 17.1768
local_spread 1 dgemm gflops 24 17.1734
local_spread 1 dgemm gflops 24 17.172
local_spread 1 dgemm gflops 24 17.1725
local_spread 1 dgemm gflops 24 17.1728
local_spread 1 dgemm gflops 24 17.1754
local_spread 1 dgemm gflops 24 17.1708
local_spread 1 dgemm gflops 24 17.1665
local_spread 1 dgemm gflops 24 17.1797
local_spread 1 dgemm gflops 24 17.1647
local_spread 1 dgemm gflops 24 17.177
local_spread 1 dgemm gflops 24 17.17
local_spread 1 dgemm gflops 24 17.1776
local_spread 1 dgemm gflops 24 17.1707
local_spread 1 dgemm gflops 24 17.1731
local_spread 1 dgemm gflops 24 17.1706
local_spread 1 dgemm gflops 24 17.1792
local_spread 1 dgemm gflops 24 17.1725
local_spread 1 dgemm gflops 24 17.1758
local_spread 1 dgemm gflops 24 17.1742
local_spread 1 dgemm gflops 24 17.1711
local_spread 1 dgemm gflops 24 17.1742
local_spread 1 dgemm gflops 24 17.172
local_spread 1 dgemm gflops 24 17.1675
local_spread 1 dgemm gflops 24 17.1755
local_spread 1 dgemm gflops 24 17.1676
local_spread 1 dgemm gflops 24 17.1732
local_spread 1 dgemm gflops 24 17.1752
local_spread 1 dgemm gflops 24 17.1753
local_spread 1 dgemm gflops 24 17.1675
local_spread 1 dgemm gflops 24 17.1794
local_spread 1 dgemm gflops 24 17.176
local_spread 1 dgemm gflops 24 17.1751
local_spread 1 dgemm gflops 24 17.1688
local_spread 1 dgemm gflops 24 17.1773
local_spread 1 dgemm gflops 24 17.1736
local_spread 1 dgemm gflops 24 17.1766
local_spread 1 dgemm gflops 24 17.179
local_spread 1 dgemm gflops 24 17.1714
local_spread 1 dgemm gflops 24 17.1284
local_spread 1 dgemm gflops 24 17.1713
local_spread 1 dgemm gflops 24 17.1756
local_spread 1 dgemm gflops 24 17.1716
local_spread 1 dgemm gflops 24 17.1705
local_spread 1 dgemm gflops 24 17.1719
local_spread 1 dgemm gflops 24 17.177
local_spread 1 dgemm gflops 32 9.23963
local_spread 1 dgemm gflops 32 17.1755
local_spread 1 dgemm gflops 32 17.1794
local_spread 1 dgemm gflops 32 17.1784
local_spread 1 dgemm gflops 32 17.1775
local_spread 1 dgemm gflops 32 17.1756
local_spread 1 dgemm gflops 32 17.1734
local_spread 1 dgemm gflops 32 17.1759
local_spread 1 dgemm gflops 32 17.1728
local_spread 1 dgemm gflops 32 17.1771
local_spread 1 dgemm gflops 32 17.1778
local_spread 1 dgemm gflops 32 17.1761
local_spread 1 dgemm gflops 32 17.1788
local_spread 1 dgemm gflops 32 17.1773
local_spread 1 dgemm gflops 32 17.186
local_spread 1 dgemm gflops 32 17.1805
local_spread 1 dgemm gflops 32 17.1797
local_spread 1 dgemm gflops 32 17.1808
local_spread 1 dgemm gflops 32 17.1795
local_spread 1 dgemm gflops 32 17.1733
local_spread 1 dgemm gflops 32 17.184
local_spread 1 dgemm gflops 32 17.1756
local_spread 1 dgemm gflops 32 14.9177
local_spread 1 dgemm gflops 32 17.1697
local_spread 1 dgemm gflops 32 17.1721
local_spread 1 dgemm gflops 32 17.1699
local_spread 1 dgemm gflops 32 17.1722
local_spread 1 dgemm gflops 32 17.1686
local_spread 1 dgemm gflops 32 14.6978
local_spread 1 dgemm gflops 32 17.1718
local_spread 1 dgemm gflops 32 17.1794
local_spread 1 dgemm gflops 32 17.1756
local_spread 1 dgemm gflops 32 17.1814
local_spread 1 dgemm gflops 32 17.1766
local_spread 1 dgemm gflops 32 17.1828
local_spread 1 dgemm gflops 32 17.1734
local_spread 1 dgemm gflops 32 17.1776
local_spread 1 dgemm gflops 32 17.1307
local_spread 1 dgemm gflops 32 17.1781
local_spread 1 dgemm gflops 32 17.1756
local_spread 1 dgemm gflops 32 17.1798
local_spread 1 dgemm gflops 32 17.171
local_spread 1 dgemm gflops 32 17.1746
local_spread 1 dgemm gflops 32 17.177
local_spread 1 dgemm gflops 32 17.1823
local_spread 1 dgemm gflops 32 17.1753
local_spread 1 dgemm gflops 32 17.1791
local_spread 1 dgemm gflops 32 17.1755
local_spread 1 dgemm gflops 32 17.1799
local_spread 1 dgemm gflops 32 17.183
local_spread 1 dgemm gflops 40 9.25856
local_spread 1 dgemm gflops 40 17.1723
local_spread 1 dgemm gflops 40 17.1829
local_spread 1 dgemm gflops 40 17.175
local_spread 1 dgemm gflops 40 17.1746
local_spread 1 dgemm gflops 40 17.1765
local_spread 1 dgemm gflops 40 17.1733
local_spread 1 dgemm gflops 40 17.1749
local_spread 1 dgemm gflops 40 17.1753
local_spread 1 dgemm gflops 40 17.1687
local_spread 1 dgemm gflops 40 17.175
local_spread 1 dgemm gflops 40 17.1775
local_spread 1 dgemm gflops 40 17.1819
local_spread 1 dgemm gflops 40 17.171
local_spread 1 dgemm gflops 40 17.175
local_spread 1 dgemm gflops 40 17.1723
local_spread 1 dgemm gflops 40 17.1786
local_spread 1 dgemm gflops 40 17.1715
local_spread 1 dgemm gflops 40 17.1768
local_spread 1 dgemm gflops 40 17.1795
local_spread 1 dgemm gflops 40 17.1753
local_spread 1 dgemm gflops 40 17.1709
local_spread 1 dgemm gflops 40 14.9028
local_spread 1 dgemm gflops 40 17.1691
local_spread 1 dgemm gflops 40 17.1792
local_spread 1 dgemm gflops 40 17.1748
local_spread 1 dgemm gflops 40 17.1724
local_spread 1 dgemm gflops 40 17.1731
local_spread 1 dgemm gflops 40 14.6047
local_spread 1 dgemm gflops 40 17.1625
local_spread 1 dgemm gflops 40 17.1708
local_spread 1 dgemm gflops 40 17.1324
local_spread 1 dgemm gflops 40 17.1745
local_spread 1 dgemm gflops 40 17.1692
local_spread 1 dgemm gflops 40 17.1771
local_spread 1 dgemm gflops 40 17.1787
local_spread 1 dgemm gflops 40 17.1769
local_spread 1 dgemm gflops 40 17.168
local_spread 1 dgemm gflops 40 17.1808
local_spread 1 dgemm gflops 40 17.1696
local_spread 1 dgemm gflops 40 17.1799
local_spread 1 dgemm gflops 40 17.1728
local_spread 1 dgemm gflops 40 17.1741
local_spread 1 dgemm gflops 40 17.1744
local_spread 1 dgemm gflops 40 17.1799
local_spread 1 dgemm gflops 40 17.1679
local_spread 1 dgemm gflops 40 17.176
local_spread 1 dgemm gflops 40 17.1706
local_spread 1 dgemm gflops 40 17.179
local_spread 1 dgemm gflops 40 17.1835
local_spread 1 dgemm gflops 48 9.12453
local_spread 1 dgemm gflops 48 17.1803
local_spread 1 dgemm gflops 48 17.1781
local_spread 1 dgemm gflops 48 17.1777
local_spread 1 dgemm gflops 48 17.1793
local_spread 1 dgemm gflops 48 17.1724
local_spread 1 dgemm gflops 48 17.1754
local_spread 1 dgemm gflops 48 17.1784
local_spread 1 dgemm gflops 48 17.1772
local_spread 1 dgemm gflops 48 17.1805
local_spread 1 dgemm gflops 48 17.1818
local_spread 1 dgemm gflops 48 17.1764
local_spread 1 dgemm gflops 48 17.1794
local_spread 1 dgemm gflops 48 17.1826
local_spread 1 dgemm gflops 48 17.1768
local_spread 1 dgemm gflops 48 17.1844
local_spread 1 dgemm gflops 48 17.179
local_spread 1 dgemm gflops 48 17.1801
local_spread 1 dgemm gflops 48 17.183
local_spread 1 dgemm gflops 48 17.1798
local_spread 1 dgemm gflops 48 17.1811
local_spread 1 dgemm gflops 48 17.1742
local_spread 1 dgemm gflops 48 17.1787
