Exp total_cores kernel unit thread result
256_local_spread 10 dgemm gflops 2 16.1706
256_local_spread 10 dgemm gflops 2 16.1631
256_local_spread 10 dgemm gflops 2 16.1397
256_local_spread 10 dgemm gflops 2 16.1584
256_local_spread 10 dgemm gflops 2 16.0773
256_local_spread 10 dgemm gflops 2 16.1268
256_local_spread 10 dgemm gflops 2 16.1094
256_local_spread 10 dgemm gflops 2 16.1537
256_local_spread 10 dgemm gflops 2 16.1466
256_local_spread 10 dgemm gflops 2 16.1391
256_local_spread 10 dgemm gflops 2 16.168
256_local_spread 10 dgemm gflops 2 16.1657
256_local_spread 10 dgemm gflops 2 16.1419
256_local_spread 10 dgemm gflops 2 16.1516
256_local_spread 10 dgemm gflops 2 16.1814
256_local_spread 10 dgemm gflops 2 16.154
256_local_spread 10 dgemm gflops 2 16.1171
256_local_spread 10 dgemm gflops 3 12.3377
256_local_spread 10 dgemm gflops 3 15.7336
256_local_spread 10 dgemm gflops 3 15.9641
256_local_spread 10 dgemm gflops 3 16.0927
256_local_spread 10 dgemm gflops 3 15.8245
256_local_spread 10 dgemm gflops 3 15.7154
256_local_spread 10 dgemm gflops 3 16.1762
256_local_spread 10 dgemm gflops 3 16.1809
256_local_spread 10 dgemm gflops 3 16.1855
256_local_spread 10 dgemm gflops 3 16.2013
256_local_spread 10 dgemm gflops 3 16.1549
256_local_spread 10 dgemm gflops 3 16.1874
256_local_spread 10 dgemm gflops 3 16.219
256_local_spread 10 dgemm gflops 3 16.1995
256_local_spread 10 dgemm gflops 3 16.2161
256_local_spread 10 dgemm gflops 3 16.0299
256_local_spread 10 dgemm gflops 3 16.1983
256_local_spread 10 dgemm gflops 3 16.1737
256_local_spread 10 dgemm gflops 3 16.2031
256_local_spread 10 dgemm gflops 3 16.0317
256_local_spread 10 dgemm gflops 3 16.2127
256_local_spread 10 dgemm gflops 3 16.2114
256_local_spread 10 dgemm gflops 3 16.2147
256_local_spread 10 dgemm gflops 3 16.1987
256_local_spread 10 dgemm gflops 3 16.0576
256_local_spread 10 dgemm gflops 3 16.2109
256_local_spread 10 dgemm gflops 3 16.2031
256_local_spread 10 dgemm gflops 3 16.2109
256_local_spread 10 dgemm gflops 3 16.2117
256_local_spread 10 dgemm gflops 3 16.1943
256_local_spread 10 dgemm gflops 3 16.2155
256_local_spread 10 dgemm gflops 3 16.2152
256_local_spread 10 dgemm gflops 3 16.2251
256_local_spread 10 dgemm gflops 3 16.2145
256_local_spread 10 dgemm gflops 3 16.2192
256_local_spread 10 dgemm gflops 3 16.2397
256_local_spread 10 dgemm gflops 3 16.2107
256_local_spread 10 dgemm gflops 3 16.2248
256_local_spread 10 dgemm gflops 3 16.2119
256_local_spread 10 dgemm gflops 3 16.2271
256_local_spread 10 dgemm gflops 3 16.2199
256_local_spread 10 dgemm gflops 3 16.2125
256_local_spread 10 dgemm gflops 3 16.1993
256_local_spread 10 dgemm gflops 3 16.2237
256_local_spread 10 dgemm gflops 3 16.2191
256_local_spread 10 dgemm gflops 3 16.1974
256_local_spread 10 dgemm gflops 3 16.2016
256_local_spread 10 dgemm gflops 3 16.2185
256_local_spread 10 dgemm gflops 3 16.2158
256_local_spread 10 dgemm gflops 3 16.1991
256_local_spread 10 dgemm gflops 4 12.2895
256_local_spread 10 dgemm gflops 4 15.6641
256_local_spread 10 dgemm gflops 4 15.8241
256_local_spread 10 dgemm gflops 4 15.7716
256_local_spread 10 dgemm gflops 4 15.6642
256_local_spread 10 dgemm gflops 4 15.9034
256_local_spread 10 dgemm gflops 4 15.948
256_local_spread 10 dgemm gflops 4 15.9919
256_local_spread 10 dgemm gflops 4 16.0752
256_local_spread 10 dgemm gflops 4 16.1148
256_local_spread 10 dgemm gflops 4 15.8738
256_local_spread 10 dgemm gflops 4 15.877
256_local_spread 10 dgemm gflops 4 16.0992
256_local_spread 10 dgemm gflops 4 16.0725
256_local_spread 10 dgemm gflops 4 15.9805
256_local_spread 10 dgemm gflops 4 16.1496
256_local_spread 10 dgemm gflops 4 16.156
256_local_spread 10 dgemm gflops 4 16.1288
256_local_spread 10 dgemm gflops 4 16.1587
256_local_spread 10 dgemm gflops 4 16.1523
256_local_spread 10 dgemm gflops 4 16.1666
256_local_spread 10 dgemm gflops 4 16.1938
256_local_spread 10 dgemm gflops 4 16.1701
256_local_spread 10 dgemm gflops 4 16.1597
256_local_spread 10 dgemm gflops 4 16.1473
256_local_spread 10 dgemm gflops 4 16.0746
256_local_spread 10 dgemm gflops 4 16.1466
256_local_spread 10 dgemm gflops 4 16.1838
256_local_spread 10 dgemm gflops 4 16.1831
256_local_spread 10 dgemm gflops 4 16.1232
256_local_spread 10 dgemm gflops 4 16.1127
256_local_spread 10 dgemm gflops 4 16.1791
256_local_spread 10 dgemm gflops 4 16.1748
256_local_spread 10 dgemm gflops 4 16.2043
256_local_spread 10 dgemm gflops 4 16.2257
256_local_spread 10 dgemm gflops 4 16.2242
256_local_spread 10 dgemm gflops 4 16.2008
256_local_spread 10 dgemm gflops 4 16.2156
256_local_spread 10 dgemm gflops 4 16.2202
256_local_spread 10 dgemm gflops 4 16.0863
256_local_spread 10 dgemm gflops 4 16.1837
256_local_spread 10 dgemm gflops 4 16.2158
256_local_spread 10 dgemm gflops 4 16.2015
256_local_spread 10 dgemm gflops 4 16.2143
256_local_spread 10 dgemm gflops 4 16.2005
256_local_spread 10 dgemm gflops 4 16.2115
256_local_spread 10 dgemm gflops 4 16.1837
256_local_spread 10 dgemm gflops 4 16.2015
256_local_spread 10 dgemm gflops 4 16.2132
256_local_spread 10 dgemm gflops 4 16.1521
256_local_spread 10 dgemm gflops 5 12.3172
256_local_spread 10 dgemm gflops 5 15.681
256_local_spread 10 dgemm gflops 5 15.8179
256_local_spread 10 dgemm gflops 5 15.8455
256_local_spread 10 dgemm gflops 5 15.9088
256_local_spread 10 dgemm gflops 5 15.6537
256_local_spread 10 dgemm gflops 5 16.0613
256_local_spread 10 dgemm gflops 5 16.153
256_local_spread 10 dgemm gflops 5 16.1948
256_local_spread 10 dgemm gflops 5 16.1651
256_local_spread 10 dgemm gflops 5 15.7227
