Exp total_cores kernel unit thread result
512_remote_spread 10 dgemm gflops 2 15.1889
512_remote_spread 10 dgemm gflops 2 15.2164
512_remote_spread 10 dgemm gflops 2 15.2479
512_remote_spread 10 dgemm gflops 2 15.1606
512_remote_spread 10 dgemm gflops 2 15.205
512_remote_spread 10 dgemm gflops 2 15.2187
512_remote_spread 10 dgemm gflops 2 15.1492
512_remote_spread 10 dgemm gflops 2 15.2213
512_remote_spread 10 dgemm gflops 2 15.109
512_remote_spread 10 dgemm gflops 2 15.204
512_remote_spread 10 dgemm gflops 2 15.1883
512_remote_spread 10 dgemm gflops 2 15.1781
512_remote_spread 10 dgemm gflops 2 15.1819
512_remote_spread 10 dgemm gflops 2 15.1801
512_remote_spread 10 dgemm gflops 2 15.165
512_remote_spread 10 dgemm gflops 2 15.157
512_remote_spread 10 dgemm gflops 2 15.1449
512_remote_spread 10 dgemm gflops 2 15.1884
512_remote_spread 10 dgemm gflops 2 15.143
512_remote_spread 10 dgemm gflops 2 15.2011
512_remote_spread 10 dgemm gflops 2 15.123
512_remote_spread 10 dgemm gflops 2 15.1892
512_remote_spread 10 dgemm gflops 2 15.1354
512_remote_spread 10 dgemm gflops 3 11.3195
512_remote_spread 10 dgemm gflops 3 14.8446
512_remote_spread 10 dgemm gflops 3 14.953
512_remote_spread 10 dgemm gflops 3 14.9182
512_remote_spread 10 dgemm gflops 3 14.7873
512_remote_spread 10 dgemm gflops 3 15.0552
512_remote_spread 10 dgemm gflops 3 15.1128
512_remote_spread 10 dgemm gflops 3 15.0694
512_remote_spread 10 dgemm gflops 3 15.1986
512_remote_spread 10 dgemm gflops 3 15.1607
512_remote_spread 10 dgemm gflops 3 15.2098
512_remote_spread 10 dgemm gflops 3 15.2269
512_remote_spread 10 dgemm gflops 3 15.2205
512_remote_spread 10 dgemm gflops 3 15.2193
512_remote_spread 10 dgemm gflops 3 15.2363
512_remote_spread 10 dgemm gflops 3 15.2125
512_remote_spread 10 dgemm gflops 3 15.1663
512_remote_spread 10 dgemm gflops 3 15.2005
512_remote_spread 10 dgemm gflops 3 15.2447
512_remote_spread 10 dgemm gflops 3 15.2323
512_remote_spread 10 dgemm gflops 3 15.2768
512_remote_spread 10 dgemm gflops 3 15.2036
512_remote_spread 10 dgemm gflops 3 15.2649
512_remote_spread 10 dgemm gflops 3 15.3203
512_remote_spread 10 dgemm gflops 3 15.2642
512_remote_spread 10 dgemm gflops 3 15.2452
512_remote_spread 10 dgemm gflops 3 15.2814
512_remote_spread 10 dgemm gflops 3 15.2503
512_remote_spread 10 dgemm gflops 3 15.3013
512_remote_spread 10 dgemm gflops 3 15.2344
512_remote_spread 10 dgemm gflops 3 15.2204
512_remote_spread 10 dgemm gflops 3 15.24
512_remote_spread 10 dgemm gflops 3 15.2695
512_remote_spread 10 dgemm gflops 3 15.2475
512_remote_spread 10 dgemm gflops 3 15.2688
512_remote_spread 10 dgemm gflops 3 15.1961
512_remote_spread 10 dgemm gflops 3 15.2612
512_remote_spread 10 dgemm gflops 3 15.2451
512_remote_spread 10 dgemm gflops 3 15.2143
512_remote_spread 10 dgemm gflops 3 15.2881
512_remote_spread 10 dgemm gflops 3 15.2783
512_remote_spread 10 dgemm gflops 3 15.2789
512_remote_spread 10 dgemm gflops 3 15.273
512_remote_spread 10 dgemm gflops 3 15.2395
512_remote_spread 10 dgemm gflops 3 15.2459
512_remote_spread 10 dgemm gflops 3 15.2677
512_remote_spread 10 dgemm gflops 3 15.2649
512_remote_spread 10 dgemm gflops 3 15.2481
512_remote_spread 10 dgemm gflops 3 15.3229
512_remote_spread 10 dgemm gflops 3 15.2606
512_remote_spread 10 dgemm gflops 4 11.4954
512_remote_spread 10 dgemm gflops 4 14.7727
512_remote_spread 10 dgemm gflops 4 15.0603
512_remote_spread 10 dgemm gflops 4 15.0167
512_remote_spread 10 dgemm gflops 4 15.0292
512_remote_spread 10 dgemm gflops 4 15.1961
512_remote_spread 10 dgemm gflops 4 15.1991
512_remote_spread 10 dgemm gflops 4 15.2703
512_remote_spread 10 dgemm gflops 4 15.172
512_remote_spread 10 dgemm gflops 4 15.2678
512_remote_spread 10 dgemm gflops 4 15.2732
512_remote_spread 10 dgemm gflops 4 15.3046
512_remote_spread 10 dgemm gflops 4 15.3284
512_remote_spread 10 dgemm gflops 4 15.2774
512_remote_spread 10 dgemm gflops 4 15.3263
512_remote_spread 10 dgemm gflops 4 15.2877
512_remote_spread 10 dgemm gflops 4 15.2635
512_remote_spread 10 dgemm gflops 4 15.2621
512_remote_spread 10 dgemm gflops 4 15.2774
512_remote_spread 10 dgemm gflops 4 15.2903
512_remote_spread 10 dgemm gflops 4 15.2833
512_remote_spread 10 dgemm gflops 4 15.2462
512_remote_spread 10 dgemm gflops 4 15.2463
512_remote_spread 10 dgemm gflops 4 15.2744
512_remote_spread 10 dgemm gflops 4 15.2819
512_remote_spread 10 dgemm gflops 4 15.2694
512_remote_spread 10 dgemm gflops 4 15.2227
512_remote_spread 10 dgemm gflops 4 15.1961
512_remote_spread 10 dgemm gflops 4 15.2603
512_remote_spread 10 dgemm gflops 4 15.2827
512_remote_spread 10 dgemm gflops 4 15.231
512_remote_spread 10 dgemm gflops 4 15.2357
512_remote_spread 10 dgemm gflops 4 15.2553
512_remote_spread 10 dgemm gflops 4 15.272
512_remote_spread 10 dgemm gflops 4 15.3069
512_remote_spread 10 dgemm gflops 4 15.1789
512_remote_spread 10 dgemm gflops 4 15.1326
512_remote_spread 10 dgemm gflops 4 15.2515
512_remote_spread 10 dgemm gflops 4 15.2574
512_remote_spread 10 dgemm gflops 4 15.247
512_remote_spread 10 dgemm gflops 4 15.2709
512_remote_spread 10 dgemm gflops 4 15.2161
512_remote_spread 10 dgemm gflops 4 15.1903
512_remote_spread 10 dgemm gflops 4 15.2383
512_remote_spread 10 dgemm gflops 4 15.211
512_remote_spread 10 dgemm gflops 4 15.2109
512_remote_spread 10 dgemm gflops 4 15.2537
512_remote_spread 10 dgemm gflops 4 15.2131
512_remote_spread 10 dgemm gflops 4 15.2516
512_remote_spread 10 dgemm gflops 4 15.241
512_remote_spread 10 dgemm gflops 5 11.4772
512_remote_spread 10 dgemm gflops 5 14.7703
512_remote_spread 10 dgemm gflops 5 14.7754
512_remote_spread 10 dgemm gflops 5 14.7165
512_remote_spread 10 dgemm gflops 5 15.0116
512_remote_spread 10 dgemm gflops 5 15.1054
512_remote_spread 10 dgemm gflops 5 15.0472
512_remote_spread 10 dgemm gflops 5 15.1279
512_remote_spread 10 dgemm gflops 5 15.1842
512_remote_spread 10 dgemm gflops 5 15.1789
512_remote_spread 10 dgemm gflops 5 15.2363
512_remote_spread 10 dgemm gflops 5 15.2783
512_remote_spread 10 dgemm gflops 5 15.2435
512_remote_spread 10 dgemm gflops 5 15.2535
512_remote_spread 10 dgemm gflops 5 15.2497
512_remote_spread 10 dgemm gflops 5 15.2864
512_remote_spread 10 dgemm gflops 5 15.2648
512_remote_spread 10 dgemm gflops 5 15.22
512_remote_spread 10 dgemm gflops 5 15.296
512_remote_spread 10 dgemm gflops 5 15.2638
512_remote_spread 10 dgemm gflops 5 15.3422
512_remote_spread 10 dgemm gflops 5 15.2663
512_remote_spread 10 dgemm gflops 5 15.3073
512_remote_spread 10 dgemm gflops 5 15.3231
