Exp total_cores kernel unit thread result
256_local_spread 1 dgemm gflops 80 16.7486
256_local_spread 1 dgemm gflops 80 16.7037
256_local_spread 1 dgemm gflops 80 16.753
256_local_spread 1 dgemm gflops 80 16.7049
256_local_spread 1 dgemm gflops 80 16.7397
256_local_spread 1 dgemm gflops 80 16.7256
256_local_spread 1 dgemm gflops 80 16.7575
256_local_spread 1 dgemm gflops 80 16.7318
256_local_spread 1 dgemm gflops 80 16.7564
256_local_spread 1 dgemm gflops 80 16.7314
256_local_spread 1 dgemm gflops 80 16.7469
256_local_spread 1 dgemm gflops 80 16.745
256_local_spread 1 dgemm gflops 80 16.7535
256_local_spread 1 dgemm gflops 80 16.7362
256_local_spread 1 dgemm gflops 80 16.7649
256_local_spread 1 dgemm gflops 80 16.7275
256_local_spread 1 dgemm gflops 80 16.7468
256_local_spread 1 dgemm gflops 80 16.733
256_local_spread 1 dgemm gflops 80 16.7493
256_local_spread 1 dgemm gflops 80 16.7288
256_local_spread 1 dgemm gflops 80 16.758
256_local_spread 1 dgemm gflops 80 16.728
256_local_spread 1 dgemm gflops 80 16.7513
256_local_spread 1 dgemm gflops 80 16.7376
256_local_spread 1 dgemm gflops 80 16.7555
256_local_spread 1 dgemm gflops 80 16.7195
256_local_spread 1 dgemm gflops 80 10.7648
256_local_spread 1 dgemm gflops 80 16.7413
256_local_spread 1 dgemm gflops 80 16.7478
256_local_spread 1 dgemm gflops 80 11.6454
256_local_spread 1 dgemm gflops 80 16.727
256_local_spread 1 dgemm gflops 80 16.7706
256_local_spread 1 dgemm gflops 80 16.7499
256_local_spread 1 dgemm gflops 80 16.7683
256_local_spread 1 dgemm gflops 80 16.7479
256_local_spread 1 dgemm gflops 80 16.7726
256_local_spread 1 dgemm gflops 80 16.7525
256_local_spread 1 dgemm gflops 80 16.774
256_local_spread 1 dgemm gflops 80 16.7612
256_local_spread 1 dgemm gflops 80 16.7772
256_local_spread 1 dgemm gflops 80 16.7481
256_local_spread 1 dgemm gflops 80 16.7716
256_local_spread 1 dgemm gflops 80 16.7667
256_local_spread 1 dgemm gflops 80 16.7734
256_local_spread 1 dgemm gflops 80 16.7533
256_local_spread 1 dgemm gflops 80 16.7775
256_local_spread 1 dgemm gflops 80 11.6883
256_local_spread 1 dgemm gflops 88 2.87012
256_local_spread 1 dgemm gflops 88 12.1104
256_local_spread 1 dgemm gflops 88 16.7129
256_local_spread 1 dgemm gflops 88 16.7547
256_local_spread 1 dgemm gflops 88 16.7069
256_local_spread 1 dgemm gflops 88 16.7514
256_local_spread 1 dgemm gflops 88 16.6977
256_local_spread 1 dgemm gflops 88 11.6232
256_local_spread 1 dgemm gflops 88 16.7434
256_local_spread 1 dgemm gflops 88 16.7286
256_local_spread 1 dgemm gflops 88 16.75
256_local_spread 1 dgemm gflops 88 16.7314
256_local_spread 1 dgemm gflops 88 16.7466
256_local_spread 1 dgemm gflops 88 16.7161
256_local_spread 1 dgemm gflops 88 16.7481
256_local_spread 1 dgemm gflops 88 16.7263
256_local_spread 1 dgemm gflops 88 16.7195
256_local_spread 1 dgemm gflops 88 12.1846
256_local_spread 1 dgemm gflops 88 11.5767
256_local_spread 1 dgemm gflops 88 16.718
256_local_spread 1 dgemm gflops 88 16.7463
256_local_spread 1 dgemm gflops 88 16.7086
256_local_spread 1 dgemm gflops 88 16.74
256_local_spread 1 dgemm gflops 88 16.7058
256_local_spread 1 dgemm gflops 88 16.7448
256_local_spread 1 dgemm gflops 88 16.7229
256_local_spread 1 dgemm gflops 88 16.7459
256_local_spread 1 dgemm gflops 88 16.723
256_local_spread 1 dgemm gflops 88 16.7416
256_local_spread 1 dgemm gflops 88 16.7284
256_local_spread 1 dgemm gflops 88 16.7426
256_local_spread 1 dgemm gflops 88 16.7026
256_local_spread 1 dgemm gflops 88 16.7406
