Exp total_cores kernel unit thread result
256_remote_spread 1 dgemm gflops 16 16.7606
256_remote_spread 1 dgemm gflops 16 16.7439
256_remote_spread 1 dgemm gflops 16 16.7734
256_remote_spread 1 dgemm gflops 16 16.7484
256_remote_spread 1 dgemm gflops 16 16.7646
256_remote_spread 1 dgemm gflops 16 16.7379
256_remote_spread 1 dgemm gflops 16 16.7503
256_remote_spread 1 dgemm gflops 16 10.6504
256_remote_spread 1 dgemm gflops 16 16.7538
256_remote_spread 1 dgemm gflops 16 16.7777
256_remote_spread 1 dgemm gflops 16 16.7487
256_remote_spread 1 dgemm gflops 16 16.7612
256_remote_spread 1 dgemm gflops 16 16.742
256_remote_spread 1 dgemm gflops 16 16.7842
256_remote_spread 1 dgemm gflops 16 16.7578
256_remote_spread 1 dgemm gflops 16 16.7742
256_remote_spread 1 dgemm gflops 16 16.754
256_remote_spread 1 dgemm gflops 16 16.7765
256_remote_spread 1 dgemm gflops 16 16.7489
256_remote_spread 1 dgemm gflops 16 16.7844
256_remote_spread 1 dgemm gflops 16 16.7513
256_remote_spread 1 dgemm gflops 16 16.7737
256_remote_spread 1 dgemm gflops 16 16.7543
256_remote_spread 1 dgemm gflops 24 3.5947
256_remote_spread 1 dgemm gflops 24 16.7158
256_remote_spread 1 dgemm gflops 24 16.7688
256_remote_spread 1 dgemm gflops 24 16.7371
256_remote_spread 1 dgemm gflops 24 16.7787
256_remote_spread 1 dgemm gflops 24 16.7495
256_remote_spread 1 dgemm gflops 24 16.7748
256_remote_spread 1 dgemm gflops 24 16.7487
256_remote_spread 1 dgemm gflops 24 16.789
256_remote_spread 1 dgemm gflops 24 16.7475
256_remote_spread 1 dgemm gflops 24 16.7695
256_remote_spread 1 dgemm gflops 24 16.7391
256_remote_spread 1 dgemm gflops 24 16.7782
256_remote_spread 1 dgemm gflops 24 16.7452
256_remote_spread 1 dgemm gflops 24 16.7776
256_remote_spread 1 dgemm gflops 24 16.7559
256_remote_spread 1 dgemm gflops 24 16.7803
256_remote_spread 1 dgemm gflops 24 16.7465
256_remote_spread 1 dgemm gflops 24 16.7846
256_remote_spread 1 dgemm gflops 24 16.7537
256_remote_spread 1 dgemm gflops 24 16.7801
256_remote_spread 1 dgemm gflops 24 16.755
256_remote_spread 1 dgemm gflops 24 16.7875
256_remote_spread 1 dgemm gflops 24 16.7533
256_remote_spread 1 dgemm gflops 24 16.7783
256_remote_spread 1 dgemm gflops 24 16.7534
256_remote_spread 1 dgemm gflops 24 16.7765
256_remote_spread 1 dgemm gflops 24 16.7596
256_remote_spread 1 dgemm gflops 24 16.7825
256_remote_spread 1 dgemm gflops 24 16.7535
256_remote_spread 1 dgemm gflops 24 16.7819
256_remote_spread 1 dgemm gflops 24 16.7421
256_remote_spread 1 dgemm gflops 24 16.7916
256_remote_spread 1 dgemm gflops 24 16.7438
256_remote_spread 1 dgemm gflops 24 16.7759
256_remote_spread 1 dgemm gflops 24 16.7497
256_remote_spread 1 dgemm gflops 24 16.7779
256_remote_spread 1 dgemm gflops 24 16.7485
256_remote_spread 1 dgemm gflops 24 16.7849
256_remote_spread 1 dgemm gflops 24 16.7496
256_remote_spread 1 dgemm gflops 24 16.7857
256_remote_spread 1 dgemm gflops 24 16.7399
256_remote_spread 1 dgemm gflops 24 16.7887
256_remote_spread 1 dgemm gflops 24 16.7494
256_remote_spread 1 dgemm gflops 24 16.7902
256_remote_spread 1 dgemm gflops 24 16.7505
256_remote_spread 1 dgemm gflops 24 16.7824
256_remote_spread 1 dgemm gflops 24 16.7524
256_remote_spread 1 dgemm gflops 24 16.7797
256_remote_spread 1 dgemm gflops 24 16.7465
256_remote_spread 1 dgemm gflops 32 2.94229
256_remote_spread 1 dgemm gflops 32 16.7402
256_remote_spread 1 dgemm gflops 32 16.7383
256_remote_spread 1 dgemm gflops 32 16.7733
256_remote_spread 1 dgemm gflops 32 16.7602
256_remote_spread 1 dgemm gflops 32 16.7784
256_remote_spread 1 dgemm gflops 32 16.7503
256_remote_spread 1 dgemm gflops 32 11.8085
256_remote_spread 1 dgemm gflops 32 11.2269
256_remote_spread 1 dgemm gflops 32 11.219
256_remote_spread 1 dgemm gflops 32 16.7773
256_remote_spread 1 dgemm gflops 32 16.7534
256_remote_spread 1 dgemm gflops 32 16.7901
256_remote_spread 1 dgemm gflops 32 16.7702
256_remote_spread 1 dgemm gflops 32 16.7869
256_remote_spread 1 dgemm gflops 32 16.7528
256_remote_spread 1 dgemm gflops 32 16.7855
256_remote_spread 1 dgemm gflops 32 16.744
256_remote_spread 1 dgemm gflops 32 16.7834
256_remote_spread 1 dgemm gflops 32 16.7702
256_remote_spread 1 dgemm gflops 32 16.7873
256_remote_spread 1 dgemm gflops 32 16.7628
256_remote_spread 1 dgemm gflops 32 16.7902
256_remote_spread 1 dgemm gflops 32 16.7561
256_remote_spread 1 dgemm gflops 32 16.7818
256_remote_spread 1 dgemm gflops 32 16.7642
256_remote_spread 1 dgemm gflops 32 16.7965
256_remote_spread 1 dgemm gflops 32 16.7511
